数据时间,总有功功率（kw）
2018/12/8 4:00,193966.008
2018/12/8 4:15,181790.3632
2018/12/8 4:30,182418.414
2018/12/8 4:45,215893.5882
2018/12/8 5:00,189483.22
2018/12/8 5:15,184125.707
2018/12/8 5:30,184665.0327
2018/12/8 5:45,183549.3444
2018/12/8 6:00,189955.2503
2018/12/8 6:15,184772.9496
2018/12/8 6:30,182307.7175
2018/12/8 6:45,182887.4425
2018/12/8 7:00,187680.6938
2018/12/8 7:15,187058.8549
2018/12/8 7:30,188260.8955
2018/12/8 7:45,185993.9656
2018/12/8 8:00,198983.2582
2018/12/8 8:15,183927.0922
2018/12/8 8:30,187153.0497
2018/12/8 8:45,191769.7681
2018/12/8 9:00,207653.4551
2018/12/8 9:15,196427.4465
2018/12/8 9:30,201238.0989
2018/12/8 9:45,201693.311
2018/12/8 10:00,216250.0289
2018/12/8 10:15,204716.8899
2018/12/8 10:30,206139.8263
2018/12/8 10:45,206652.6653
2018/12/8 11:00,217175.5079
2018/12/8 11:15,207216.8296
2018/12/8 11:30,206018.3333
2018/12/8 11:45,204260.7146
2018/12/8 12:00,212422.6535
2018/12/8 12:15,196570.6602
2018/12/8 12:30,197783.497
2018/12/8 12:45,198050.7986
2018/12/8 13:00,212162.7884
2018/12/8 13:15,200542.6659
2018/12/8 13:30,201000.2129
2018/12/8 13:45,202171.8069
2018/12/8 14:00,219795.8168
2018/12/8 14:15,206682.089
2018/12/8 14:30,233147.8865
2018/12/8 14:45,204914.3327
2018/12/8 15:00,219447.6718
2018/12/8 15:15,205550.2108
2018/12/8 15:30,204013.309
2018/12/8 15:45,203607.9776
2018/12/8 16:00,213873.3432
2018/12/8 16:15,207267.231
2018/12/8 16:30,207650.0714
2018/12/8 16:45,206180.0652
2018/12/8 17:00,221654.3216
2018/12/8 17:15,209109.012
2018/12/8 17:30,205961.2527
2018/12/8 17:45,202394.9434
2018/12/8 18:00,213022.437
2018/12/8 18:15,199483.3551
2018/12/8 18:30,198651.0032
2018/12/8 18:45,196600.1703
2018/12/8 19:00,207265.1094
2018/12/8 19:15,194231.7255
2018/12/8 19:30,195293.3496
2018/12/8 19:45,189998.3806
2018/12/8 20:00,203567.8093
2018/12/8 20:15,188342.9259
2018/12/8 20:30,187140.3091
2018/12/8 20:45,186916.0396
2018/12/8 21:00,201583.2457
2018/12/8 21:15,188292.4428
2018/12/8 21:30,186530.1793
2018/12/8 21:45,186153.6916
2018/12/8 22:00,226648.9445
2018/12/8 22:15,180862.3347
2018/12/8 22:30,183335.6253
2018/12/8 22:45,181907.5798
2018/12/8 23:00,188794.9918
2018/12/8 23:15,180480.8574
2018/12/8 23:30,182001.1712
2018/12/8 23:45,180268.7504
2018/12/9 0:00,191606.2148
2018/12/9 0:15,183373.2725
2018/12/9 0:30,181876.798
2018/12/9 0:45,187649.4785
2018/12/9 1:00,201561.2749
2018/12/9 1:15,186564.4126
2018/12/9 1:30,185002.7127
2018/12/9 1:45,185356.8847
2018/12/9 2:00,192258.641
2018/12/9 2:15,185773.592
2018/12/9 2:30,184316.0395
2018/12/9 2:45,181625.7041
2018/12/9 3:00,191609.9166
2018/12/9 3:15,182162.7097
2018/12/9 3:30,181318.8574
2018/12/9 3:45,177726.2356
2018/12/9 4:00,190247.1082
2018/12/9 4:15,180670.6671
2018/12/9 4:30,182933.902
2018/12/9 4:45,181626.5541
2018/12/9 5:00,189684.3273
2018/12/9 5:15,181346.9045
2018/12/9 5:30,182091.4231
2018/12/9 5:45,184996.5737
2018/12/9 6:00,190800.4423
2018/12/9 6:15,180630.3408
2018/12/9 6:30,180823.3066
2018/12/9 6:45,181159.384
2018/12/9 7:00,186886.9746
2018/12/9 7:15,179831.0978
2018/12/9 7:30,179031.9613
2018/12/9 7:45,182173.5597
2018/12/9 8:00,186111.412
2018/12/9 8:15,178546.2758
2018/12/9 8:30,180419.1216
2018/12/9 8:45,184814.6654
2018/12/9 9:00,195369.3245
2018/12/9 9:15,187915.2929
2018/12/9 9:30,190751.1544
2018/12/9 9:45,221990.2863
2018/12/9 10:00,207342.1888
2018/12/9 10:15,195876.7704
2018/12/9 10:30,196155.5095
2018/12/9 10:45,224528.07
2018/12/9 11:00,204212.8049
2018/12/9 11:15,199025.3031
2018/12/9 11:30,200711.6149
2018/12/9 11:45,198057.8044
2018/12/9 12:00,207930.5669
2018/12/9 12:15,192787.3641
2018/12/9 12:30,193418.1194
2018/12/9 12:45,194815.6901
2018/12/9 13:00,208618.496
2018/12/9 13:15,225014.7379
2018/12/9 13:30,196283.6393
2018/12/9 13:45,199130.7288
2018/12/9 14:00,210791.3317
2018/12/9 14:15,199658.3041
2018/12/9 14:30,198512.6719
2018/12/9 14:45,198528.8486
2018/12/9 15:00,212243.2397
2018/12/9 15:15,197956.1329
2018/12/9 15:30,199374.3659
2018/12/9 15:45,228552.2064
2018/12/9 16:00,212899.974
2018/12/9 16:15,199014.7319
2018/12/9 16:30,200542.7567
2018/12/9 16:45,199578.1088
2018/12/9 17:00,211039.6278
2018/12/9 17:15,200460.8269
2018/12/9 17:30,199756.7375
2018/12/9 17:45,197646.1391
2018/12/9 18:00,198847.8241
2018/12/9 18:15,192602.2278
2018/12/9 18:30,193401.5198
2018/12/9 18:45,191632.2403
2018/12/9 19:00,201810.3163
2018/12/9 19:15,186212.6651
2018/12/9 19:30,186855.0086
2018/12/9 19:45,185452.9195
2018/12/9 20:00,198827.0771
2018/12/9 20:15,185931.1875
2018/12/9 20:30,184732.5638
2018/12/9 20:45,183184.8496
2018/12/9 21:00,194667.1971
2018/12/9 21:15,181368.2244
2018/12/9 21:30,180894.4137
2018/12/9 21:45,180617.9712
2018/12/9 22:00,182530.2153
2018/12/9 22:15,180000.5829
2018/12/9 22:30,177577.8718
2018/12/9 22:45,177519.941
2018/12/9 23:00,186863.0078
2018/12/9 23:15,177518.6567
2018/12/9 23:30,176822.4895
2018/12/9 23:45,177130.8108
2018/12/10 0:00,194030.4815
2018/12/10 0:15,215981.7209
2018/12/10 0:30,183644.1545
2018/12/10 0:45,184990.8914
2018/12/10 1:00,191634.7874
2018/12/10 1:15,181790.1409
2018/12/10 1:30,185023.1341
2018/12/10 1:45,182797.55
2018/12/10 2:00,187487.3543
2018/12/10 2:15,182313.6976
2018/12/10 2:30,182455.7325
2018/12/10 2:45,179742.7868
2018/12/10 3:00,189150.6638
2018/12/10 3:15,210737.1086
2018/12/10 3:30,179285.764
2018/12/10 3:45,178209.5972
2018/12/10 4:00,188920.2002
2018/12/10 4:15,181157.588
2018/12/10 4:30,177277.8735
2018/12/10 4:45,209995.012
2018/12/10 5:00,179932.6283
2018/12/10 5:15,184755.2619
2018/12/10 5:30,179891.7229
2018/12/10 5:45,177125.5736
2018/12/10 6:00,186679.5145
2018/12/10 6:15,181122.9994
2018/12/10 6:30,179702.4634
2018/12/10 6:45,184109.825
2018/12/10 7:00,188883.7647
2018/12/10 7:15,178521.0026
2018/12/10 7:30,180968.7769
2018/12/10 7:45,182266.2176
2018/12/10 8:00,193817.0012
2018/12/10 8:15,187917.7485
2018/12/10 8:30,193475.7694
2018/12/10 8:45,198134.8183
2018/12/10 9:00,211714.2852
2018/12/10 9:15,204103.4954
2018/12/10 9:30,207309.2759
2018/12/10 9:45,208759.8013
2018/12/10 10:00,221975.4503
2018/12/10 10:15,211851.6983
2018/12/10 10:30,212021.6956
2018/12/10 10:45,211148.2552
2018/12/10 11:00,223187.8452
2018/12/10 11:15,211221.3497
2018/12/10 11:30,213315.5887
2018/12/10 11:45,211170.9475
2018/12/10 12:00,215485.2782
2018/12/10 12:15,203236.0078
2018/12/10 12:30,203193.8196
2018/12/10 12:45,204839.0642
2018/12/10 13:00,216479.1889
2018/12/10 13:15,204976.9395
2018/12/10 13:30,203244.4726
2018/12/10 13:45,202314.4766
2018/12/10 14:00,220328.8076
2018/12/10 14:15,211021.0511
2018/12/10 14:30,210277.1427
2018/12/10 14:45,211016.8342
2018/12/10 15:00,224673.7001
2018/12/10 15:15,210280.3252
2018/12/10 15:30,209773.5684
2018/12/10 15:45,212411.8335
2018/12/10 16:00,225815.0571
2018/12/10 16:15,211650.6933
2018/12/10 16:30,212285.9048
2018/12/10 16:45,213703.5506
2018/12/10 17:00,251665.0151
2018/12/10 17:15,212279.6556
2018/12/10 17:30,207545.1489
2018/12/10 17:45,207223.0616
2018/12/10 18:00,217035.4905
2018/12/10 18:15,201477.5921
2018/12/10 18:30,203477.1087
2018/12/10 18:45,201334.6259
2018/12/10 19:00,212336.7011
2018/12/10 19:15,194679.4931
2018/12/10 19:30,193490.8376
2018/12/10 19:45,194377.5927
2018/12/10 20:00,204208.4549
2018/12/10 20:15,191160.6851
2018/12/10 20:30,190404.5293
2018/12/10 20:45,190556.4856
2018/12/10 21:00,203674.1318
2018/12/10 21:15,218603.6997
2018/12/10 21:30,187655.7036
2018/12/10 21:45,186970.6007
2018/12/10 22:00,198663.9627
2018/12/10 22:15,183199.2365
2018/12/10 22:30,182143.8021
2018/12/10 22:45,181197.3858
2018/12/10 23:00,193443.0374
2018/12/10 23:15,180503.3442
2018/12/10 23:30,180525.6232
2018/12/10 23:45,183122.2449
2018/12/11 0:00,198344.0721
2018/12/11 0:15,188700.2624
2018/12/11 0:30,186909.797
2018/12/11 0:45,190106.0869
2018/12/11 1:00,199046.8623
2018/12/11 1:15,186187.3938
2018/12/11 1:30,187049.0783
2018/12/11 1:45,187080.6939
2018/12/11 2:00,197498.0862
2018/12/11 2:15,183823.7825
2018/12/11 2:30,182361.8158
2018/12/11 2:45,181597.9081
2018/12/11 3:00,194330.8011
2018/12/11 3:15,182134.9276
2018/12/11 3:30,182617.0202
2018/12/11 3:45,183217.6199
2018/12/11 4:00,191659.3565
2018/12/11 4:15,184293.9823
2018/12/11 4:30,182943.4554
2018/12/11 4:45,182996.6539
2018/12/11 5:00,194979.612
2018/12/11 5:15,181487.1952
2018/12/11 5:30,182310.2913
2018/12/11 5:45,178609.7998
2018/12/11 6:00,188666.8259
2018/12/11 6:15,179404.711
2018/12/11 6:30,179203.577
2018/12/11 6:45,179624.0663
2018/12/11 7:00,190252.574
2018/12/11 7:15,183095.2694
2018/12/11 7:30,187912.2434
2018/12/11 7:45,189440.1056
2018/12/11 8:00,201464.1131
2018/12/11 8:15,189311.7878
2018/12/11 8:30,194919.4817
2018/12/11 8:45,227857.8582
2018/12/11 9:00,212253.7402
2018/12/11 9:15,204516.4103
2018/12/11 9:30,206946.3734
2018/12/11 9:45,211474.1097
2018/12/11 10:00,224554.8044
2018/12/11 10:15,211995.3827
2018/12/11 10:30,212878.7651
2018/12/11 10:45,212556.6397
2018/12/11 11:00,224506.6167
2018/12/11 11:15,211655.0225
2018/12/11 11:30,213252.8058
2018/12/11 11:45,211564.8544
2018/12/11 12:00,218307.4913
2018/12/11 12:15,203185.1897
2018/12/11 12:30,203631.6403
2018/12/11 12:45,204896.2854
2018/12/11 13:00,217975.8611
2018/12/11 13:15,204951.2636
2018/12/11 13:30,205506.0486
2018/12/11 13:45,211631.7393
2018/12/11 14:00,223365.6472
2018/12/11 14:15,210964.2402
2018/12/11 14:30,210177.5325
2018/12/11 14:45,210927.0054
2018/12/11 15:00,224578.8411
2018/12/11 15:15,211506.2624
2018/12/11 15:30,212000.8162
2018/12/11 15:45,208801.3546
2018/12/11 16:00,223585.3682
2018/12/11 16:15,210682.7577
2018/12/11 16:30,212759.9198
2018/12/11 16:45,210134.6415
2018/12/11 17:00,225641.8834
2018/12/11 17:15,209046.0677
2018/12/11 17:30,208637.8552
2018/12/11 17:45,207725.8981
2018/12/11 18:00,217194.3023
2018/12/11 18:15,201314.4233
2018/12/11 18:30,200360.1225
2018/12/11 18:45,198831.2412
2018/12/11 19:00,213274.4832
2018/12/11 19:15,194871.5953
2018/12/11 19:30,194292.6649
2018/12/11 19:45,195160.7242
2018/12/11 20:00,207864.7782
2018/12/11 20:15,190882.2531
2018/12/11 20:30,193463.9858
2018/12/11 20:45,191504.5992
2018/12/11 21:00,203655.6966
2018/12/11 21:15,187848.3662
2018/12/11 21:30,187180.286
2018/12/11 21:45,187674.4021
2018/12/11 22:00,199342.3454
2018/12/11 22:15,189463.8117
2018/12/11 22:30,187409.5809
2018/12/11 22:45,183514.723
2018/12/11 23:00,196593.3538
2018/12/11 23:15,183502.9075
2018/12/11 23:30,184467.9409
2018/12/11 23:45,183335.0562
2018/12/12 0:00,195614.8254
2018/12/12 0:15,188348.8715
2018/12/12 0:30,190045.4429
2018/12/12 0:45,189217.9063
2018/12/12 1:00,201138.7436
2018/12/12 1:15,183969.5899
2018/12/12 1:30,185214.1099
2018/12/12 1:45,186409.2719
2018/12/12 2:00,197760.9434
2018/12/12 2:15,185801.8902
2018/12/12 2:30,183338.3779
2018/12/12 2:45,184637.1324
2018/12/12 3:00,195333.3827
2018/12/12 3:15,184301.9104
2018/12/12 3:30,181641.9758
2018/12/12 3:45,181667.5742
2018/12/12 4:00,193105.5736
2018/12/12 4:15,180190.2112
2018/12/12 4:30,181625.0576
2018/12/12 4:45,179351.1924
2018/12/12 5:00,183108.9057
2018/12/12 5:15,180319.9548
2018/12/12 5:30,180324.9177
2018/12/12 5:45,180815.0435
2018/12/12 6:00,195120.6414
2018/12/12 6:15,186537.3238
2018/12/12 6:30,182004.4522
2018/12/12 6:45,185767.1418
2018/12/12 7:00,187998.4969
2018/12/12 7:15,186433.0018
2018/12/12 7:30,187659.775
2018/12/12 7:45,190966.7608
2018/12/12 8:00,197536.6616
2018/12/12 8:15,193801.3171
2018/12/12 8:30,198513.0346
2018/12/12 8:45,201805.764
2018/12/12 9:00,211597.5592
2018/12/12 9:15,208499.2581
2018/12/12 9:30,211530.5885
2018/12/12 9:45,214161.4713
2018/12/12 10:00,229460.7752
2018/12/12 10:15,216485.1016
2018/12/12 10:30,217925.8574
2018/12/12 10:45,216658.4822
2018/12/12 11:00,231305.8696
2018/12/12 11:15,217473.0154
2018/12/12 11:30,215259.7244
2018/12/12 11:45,213696.2937
2018/12/12 12:00,226277.5071
2018/12/12 12:15,208139.0967
2018/12/12 12:30,208501.8885
2018/12/12 12:45,212048.6766
2018/12/12 13:00,222802.9333
2018/12/12 13:15,211014.6969
2018/12/12 13:30,213886.9322
2018/12/12 13:45,214625.9285
2018/12/12 14:00,228126.2467
2018/12/12 14:15,217843.6531
2018/12/12 14:30,216163.5924
2018/12/12 14:45,215646.7959
2018/12/12 15:00,229312.9205
2018/12/12 15:15,212915.9399
2018/12/12 15:30,212090.67
2018/12/12 15:45,215230.7273
2018/12/12 16:00,224271.1451
2018/12/12 16:15,221866.2646
2018/12/12 16:30,217451.1574
2018/12/12 16:45,217190.0939
2018/12/12 17:00,229410.6736
2018/12/12 17:15,215538.0659
2018/12/12 17:30,213433.1449
2018/12/12 17:45,237376.537
2018/12/12 18:00,218426.356
2018/12/12 18:15,205301.9817
2018/12/12 18:30,205952.7827
2018/12/12 18:45,205366.2856
2018/12/12 19:00,212535.2994
2018/12/12 19:15,198209.7786
2018/12/12 19:30,197061.983
2018/12/12 19:45,196949.9012
2018/12/12 20:00,207025.0157
2018/12/12 20:15,194794.9705
2018/12/12 20:30,193576.5024
2018/12/12 20:45,193166.8726
2018/12/12 21:00,206374.3869
2018/12/12 21:15,191065.3778
2018/12/12 21:30,190149.4265
2018/12/12 21:45,189954.7523
2018/12/12 22:00,204663.1692
2018/12/12 22:15,186880.1818
2018/12/12 22:30,186004.5815
2018/12/12 22:45,183830.0973
2018/12/12 23:00,196969.0833
2018/12/12 23:15,184120.2188
2018/12/12 23:30,187230.7693
2018/12/12 23:45,186257.5668
2018/12/13 0:00,197344.6178
2018/12/13 0:15,187448.6457
2018/12/13 0:30,188636.2322
2018/12/13 0:45,191169.9625
2018/12/13 1:00,200123.4651
2018/12/13 1:15,187735.0299
2018/12/13 1:30,188806.8419
2018/12/13 1:45,186502.1471
2018/12/13 2:00,196250.3958
2018/12/13 2:15,182429.1773
2018/12/13 2:30,184671.746
2018/12/13 2:45,185547.6319
2018/12/13 3:00,188075.0773
2018/12/13 3:15,183712.3141
2018/12/13 3:30,182776.3855
2018/12/13 3:45,184685.1397
2018/12/13 4:00,194825.6118
2018/12/13 4:15,182463.7673
2018/12/13 4:30,184573.0295
2018/12/13 4:45,183745.4439
2018/12/13 5:00,226258.7889
2018/12/13 5:15,215355.2446
2018/12/13 5:30,185473.4481
2018/12/13 5:45,185581.674
2018/12/13 6:00,198333.8409
2018/12/13 6:15,185141.7174
2018/12/13 6:30,186629.5511
2018/12/13 6:45,186636.5281
2018/12/13 7:00,201619.0164
2018/12/13 7:15,189684.4319
2018/12/13 7:30,193944.1396
2018/12/13 7:45,193431.8101
2018/12/13 8:00,206812.4049
2018/12/13 8:15,196884.5276
2018/12/13 8:30,200330.6811
2018/12/13 8:45,203908.3748
2018/12/13 9:00,221728.7215
2018/12/13 9:15,208355.2268
2018/12/13 9:30,210946.8812
2018/12/13 9:45,212219.8983
2018/12/13 10:00,224915.8111
2018/12/13 10:15,214688.3394
2018/12/13 10:30,216205.9175
2018/12/13 10:45,216542.9687
2018/12/13 11:00,232185.9478
2018/12/13 11:15,219714.3925
2018/12/13 11:30,217779.8232
2018/12/13 11:45,218065.8736
2018/12/13 12:00,224441.3446
2018/12/13 12:15,208502.3995
2018/12/13 12:30,208618.6333
2018/12/13 12:45,209812.4784
2018/12/13 13:00,222991.3448
2018/12/13 13:15,211318.2211
2018/12/13 13:30,212819.1305
2018/12/13 13:45,240886.4539
2018/12/13 14:00,228371.6361
2018/12/13 14:15,216671.6562
2018/12/13 14:30,216434.9717
2018/12/13 14:45,215462.6225
2018/12/13 15:00,217537.8495
2018/12/13 15:15,215770.0785
2018/12/13 15:30,216802.8056
2018/12/13 15:45,216454.2928
2018/12/13 16:00,228539.4282
2018/12/13 16:15,219619.0034
2018/12/13 16:30,218579.2911
2018/12/13 16:45,218585.2653
2018/12/13 17:00,228210.4411
2018/12/13 17:15,216697.6069
2018/12/13 17:30,215038.7698
2018/12/13 17:45,210377.8362
2018/12/13 18:00,218411.263
2018/12/13 18:15,205486.8318
2018/12/13 18:30,205602.3418
2018/12/13 18:45,204464.134
2018/12/13 19:00,211746.3495
2018/12/13 19:15,199569.3366
2018/12/13 19:30,198778.6934
2018/12/13 19:45,197186.8151
2018/12/13 20:00,200782.9163
2018/12/13 20:15,196352.1643
2018/12/13 20:30,194463.243
2018/12/13 20:45,194821.616
2018/12/13 21:00,206243.6509
2018/12/13 21:15,190096.5909
2018/12/13 21:30,190000.7837
2018/12/13 21:45,189726.0953
2018/12/13 22:00,200789.3409
2018/12/13 22:15,186029.5295
2018/12/13 22:30,183586.9597
2018/12/13 22:45,183996.6381
2018/12/13 23:00,197581.23
2018/12/13 23:15,183308.5714
2018/12/13 23:30,184567.244
2018/12/13 23:45,183172.4883
2018/12/14 0:00,197128.8518
2018/12/14 0:15,220194.3334
2018/12/14 0:30,218657.289
2018/12/14 0:45,190229.9814
2018/12/14 1:00,202893.5764
2018/12/14 1:15,189483.8549
2018/12/14 1:30,188912.487
2018/12/14 1:45,188852.6865
2018/12/14 2:00,197595.3305
2018/12/14 2:15,186414.5512
2018/12/14 2:30,185639.4663
2018/12/14 2:45,183026.2444
2018/12/14 3:00,194933.6115
2018/12/14 3:15,184535.8139
2018/12/14 3:30,213429.8511
2018/12/14 3:45,186310.1152
2018/12/14 4:00,195403.9942
2018/12/14 4:15,184160.83
2018/12/14 4:30,184639.6554
2018/12/14 4:45,184342.3409
2018/12/14 5:00,196973.2625
2018/12/14 5:15,185306.9831
2018/12/14 5:30,184481.3865
2018/12/14 5:45,185168.9052
2018/12/14 6:00,199066.5177
2018/12/14 6:15,185293.5194
2018/12/14 6:30,215933.5442
2018/12/14 6:45,186688.4071
2018/12/14 7:00,190292.6884
2018/12/14 7:15,190693.9863
2018/12/14 7:30,191422.116
2018/12/14 7:45,195834.4669
2018/12/14 8:00,208905.6039
2018/12/14 8:15,196246.9823
2018/12/14 8:30,200965.1256
2018/12/14 8:45,205527.7786
2018/12/14 9:00,218387.5884
2018/12/14 9:15,208716.9586
2018/12/14 9:30,210154.1953
2018/12/14 9:45,211907.8363
2018/12/14 10:00,223224.2655
2018/12/14 10:15,214084.4574
2018/12/14 10:30,215786.3047
2018/12/14 10:45,215417.8198
2018/12/14 11:00,230603.9222
2018/12/14 11:15,218470.8041
2018/12/14 11:30,218458.7702
2018/12/14 11:45,214941.2622
2018/12/14 12:00,224782.1396
2018/12/14 12:15,206807.664
2018/12/14 12:30,205625.2884
2018/12/14 12:45,208277.1242
2018/12/14 13:00,220132.8741
2018/12/14 13:15,236476.9032
2018/12/14 13:30,209617.4754
2018/12/14 13:45,212145.0854
2018/12/14 14:00,223703.5379
2018/12/14 14:15,215148.735
2018/12/14 14:30,216182.3179
2018/12/14 14:45,216011.9847
2018/12/14 15:00,251596.3415
2018/12/14 15:15,215967.7917
2018/12/14 15:30,214826.2799
2018/12/14 15:45,213830.4748
2018/12/14 16:00,225902.3282
2018/12/14 16:15,214755.2938
2018/12/14 16:30,215054.1068
2018/12/14 16:45,214857.7395
2018/12/14 17:00,226194.4097
2018/12/14 17:15,214996.3664
2018/12/14 17:30,239310.9604
2018/12/14 17:45,209370.1865
2018/12/14 18:00,217274.6395
2018/12/14 18:15,204538.8419
2018/12/14 18:30,205129.7727
2018/12/14 18:45,205104.2493
2018/12/14 19:00,212114.3297
2018/12/14 19:15,201346.1381
2018/12/14 19:30,199900.3914
2018/12/14 19:45,200886.5161
2018/12/14 20:00,209181.3074
2018/12/14 20:15,198269.8012
2018/12/14 20:30,196056.0673
2018/12/14 20:45,193655.7514
2018/12/14 21:00,206291.6118
2018/12/14 21:15,191039.7206
2018/12/14 21:30,190040.2383
2018/12/14 21:45,188268.6917
2018/12/14 22:00,201892.0557
2018/12/14 22:15,193647.619
2018/12/14 22:30,194969.7585
2018/12/14 22:45,221097.9936
2018/12/14 23:00,203136.9445
2018/12/14 23:15,188308.6919
2018/12/14 23:30,187725.5806
2018/12/14 23:45,188061.787
2018/12/15 0:00,200469.4708
2018/12/15 0:15,188412.7014
2018/12/15 0:30,187426.3538
2018/12/15 0:45,189359.5109
2018/12/15 1:00,230520.1612
2018/12/15 1:15,186689.935
2018/12/15 1:30,185592.3234
2018/12/15 1:45,183349.5978
2018/12/15 2:00,197112.6004
2018/12/15 2:15,182856.2978
2018/12/15 2:30,185449.6628
2018/12/15 2:45,185776.3101
2018/12/15 3:00,188314.8196
2018/12/15 3:15,183675.3008
2018/12/15 3:30,180420.5354
2018/12/15 3:45,181912.1251
2018/12/15 4:00,193891.6298
2018/12/15 4:15,185470.6027
2018/12/15 4:30,180035.3921
2018/12/15 4:45,179726.4158
2018/12/15 5:00,190744.5811
2018/12/15 5:15,180208.2728
2018/12/15 5:30,180384.1601
2018/12/15 5:45,183808.8812
2018/12/15 6:00,193133.7488
2018/12/15 6:15,182259.1885
2018/12/15 6:30,184203.9451
2018/12/15 6:45,184757.23
2018/12/15 7:00,195023.3036
2018/12/15 7:15,185551.1377
2018/12/15 7:30,187267.4881
2018/12/15 7:45,187911.0088
2018/12/15 8:00,196478.0878
2018/12/15 8:15,182650.4621
2018/12/15 8:30,188123.6608
2018/12/15 8:45,192265.9858
2018/12/15 9:00,196732.1731
2018/12/15 9:15,196886.3493
2018/12/15 9:30,199466.4116
2018/12/15 9:45,203089.1586
2018/12/15 10:00,214831.01
2018/12/15 10:15,204953.0263
2018/12/15 10:30,205241.9458
2018/12/15 10:45,205420.585
2018/12/15 11:00,206695.361
2018/12/15 11:15,204876.6538
2018/12/15 11:30,205068.1556
2018/12/15 11:45,201761.6065
2018/12/15 12:00,210222.5856
2018/12/15 12:15,192570.2597
2018/12/15 12:30,192610.6233
2018/12/15 12:45,197946.1773
2018/12/15 13:00,205901.8846
2018/12/15 13:15,195769.3209
2018/12/15 13:30,197086.7429
2018/12/15 13:45,199911.3123
2018/12/15 14:00,214446.6036
2018/12/15 14:15,200557.5344
2018/12/15 14:30,200103.9917
2018/12/15 14:45,198767.8828
2018/12/15 15:00,203829.2909
2018/12/15 15:15,200223.5932
2018/12/15 15:30,200657.782
2018/12/15 15:45,200608.7824
2018/12/15 16:00,215387.966
2018/12/15 16:15,200528.3404
2018/12/15 16:30,201462.1054
2018/12/15 16:45,200062.3131
2018/12/15 17:00,213332.3222
2018/12/15 17:15,200788.1313
2018/12/15 17:30,199934.1971
2018/12/15 17:45,196444.9628
2018/12/15 18:00,208973.5608
2018/12/15 18:15,193775.2089
2018/12/15 18:30,193747.3488
2018/12/15 18:45,195294.6496
2018/12/15 19:00,207515.5921
2018/12/15 19:15,193995.9182
2018/12/15 19:30,191280.262
2018/12/15 19:45,190901.0445
2018/12/15 20:00,204382.0198
2018/12/15 20:15,187486.7566
2018/12/15 20:30,188032.3725
2018/12/15 20:45,186875.4664
2018/12/15 21:00,226865.7421
2018/12/15 21:15,184657.3559
2018/12/15 21:30,184133.7525
2018/12/15 21:45,183881.2696
2018/12/15 22:00,200532.3715
2018/12/15 22:15,193807.8692
2018/12/15 22:30,189854.1986
2018/12/15 22:45,186449.6922
2018/12/15 23:00,199318.0933
2018/12/15 23:15,185211.6248
2018/12/15 23:30,190491.7452
2018/12/15 23:45,215978.1021
2018/12/16 0:00,198026.9083
2018/12/16 0:15,186341.1998
2018/12/16 0:30,184976.3895
2018/12/16 0:45,215408.8776
2018/12/16 1:00,200124.103
2018/12/16 1:15,184149.1636
2018/12/16 1:30,185243.2311
2018/12/16 1:45,184128.1202
2018/12/16 2:00,195627.6263
2018/12/16 2:15,183466.8942
2018/12/16 2:30,182451.8767
2018/12/16 2:45,183247.2636
2018/12/16 3:00,193653.8893
2018/12/16 3:15,182182.2889
2018/12/16 3:30,181761.1519
2018/12/16 3:45,182096.0062
2018/12/16 4:00,194036.465
2018/12/16 4:15,181063.2537
2018/12/16 4:30,181936.6135
2018/12/16 4:45,180826.0921
2018/12/16 5:00,192057.8483
2018/12/16 5:15,179783.597
2018/12/16 5:30,181315.468
2018/12/16 5:45,179828.9505
2018/12/16 6:00,192137.7779
2018/12/16 6:15,180269.238
2018/12/16 6:30,178462.7881
2018/12/16 6:45,179709.4538
2018/12/16 7:00,191419.0945
2018/12/16 7:15,176711.0082
2018/12/16 7:30,179234.9448
2018/12/16 7:45,183797.0944
2018/12/16 8:00,187466.9858
2018/12/16 8:15,176190.1285
2018/12/16 8:30,180213.2974
2018/12/16 8:45,180044.9564
2018/12/16 9:00,188535.1916
2018/12/16 9:15,186626.8341
2018/12/16 9:30,186245.9669
2018/12/16 9:45,188709.078
2018/12/16 10:00,204810.2267
2018/12/16 10:15,192461.3739
2018/12/16 10:30,193646.7517
2018/12/16 10:45,192252.179
2018/12/16 11:00,198342.2682
2018/12/16 11:15,195822.0099
2018/12/16 11:30,191763.9498
2018/12/16 11:45,189631.0325
2018/12/16 12:00,198501.1027
2018/12/16 12:15,184745.8405
2018/12/16 12:30,184886.7835
2018/12/16 12:45,185045.0255
2018/12/16 13:00,198890.4249
2018/12/16 13:15,187423.8361
2018/12/16 13:30,187695.5634
2018/12/16 13:45,189248.4101
2018/12/16 14:00,207106.8111
2018/12/16 14:15,191976.4969
2018/12/16 14:30,190520.8681
2018/12/16 14:45,192595.1745
2018/12/16 15:00,202370.5345
2018/12/16 15:15,190777.1534
2018/12/16 15:30,190264.5987
2018/12/16 15:45,189660.6751
2018/12/16 16:00,204445.695
2018/12/16 16:15,190872.4849
2018/12/16 16:30,192956.3965
2018/12/16 16:45,191638.1359
2018/12/16 17:00,203961.856
2018/12/16 17:15,194857.2218
2018/12/16 17:30,192056.4368
2018/12/16 17:45,189337.5771
2018/12/16 18:00,201654.158
2018/12/16 18:15,187457.5417
